bare_soil,dry_vegetation,pc_missing,green_vegetation,water,wetness,date,ard_product,nwi_id,norm_pv,norm_npv,norm_bs
0.17319786920283786,0.1181020383637832,0.0066227308277185815,0.03296657797704553,0.6224596263804639,0.04968490662880979,1986-08-22T00:51:34Z,ls5,qv71zbnq878g,0.03333145206057683,0.11940919171895306,0.17511482321119634
0.2626968962807022,0.3025266562542279,0.002079644586062579,0.11141250476553559,0.25175612084839394,0.06404097298542222,1987-05-21T00:53:44Z,ls5,qv71zbnq878g,0.11265843538985872,0.3059098242971191,0.26563464647920604
0.18160110495756446,0.16031207343745466,0.001192671707350268,0.05029161519059738,0.5140990440530898,0.08897633925280204,1987-09-10T00:56:29Z,ls5,qv71zbnq878g,0.050896828414459055,0.1622412814460129,0.1837865068336362
0.26182466177262226,0.3205210578064424,0.34299408573178614,0.09365324625262575,0.2330028749539379,0.08344668429337776,1987-09-26T00:56:51Z,ls5,qv71zbnq878g,0.09469943149268195,0.3241015466119214,0.2647494626480809
0.10246349686869415,0.3566844136103917,0.38600334483608856,0.07906246167069003,0.36370574355908597,0.0935675808765476,1987-10-12T00:57:10Z,ls5,qv71zbnq878g,0.0797259012550723,0.35967747193568084,0.10332330237361331
0.18332808727816222,0.41203346472677016,0.15498316982908755,0.09165421718800447,0.25442553385322975,0.05182239902719125,1987-11-13T00:57:48Z,ls5,qv71zbnq878g,0.09255290123704292,0.4160735178064931,0.18512564807604304
0.22026159879131518,0.38937033733747195,0.1456152858339832,0.11496054406489498,0.22519460270491556,0.04297321331799407,1987-11-29T00:58:05Z,ls5,qv71zbnq878g,0.11610916250706654,0.39326069775580746,0.22246232371421643
0.1596014802274578,0.43412332178486585,0.00025493497205753,0.10851641346154385,0.24376603165905666,0.046927250235330946,1987-12-15T00:58:18Z,ls5,qv71zbnq878g,0.10960823631102254,0.4384911934007507,0.1612072883938391
0.05804819194750153,0.440948807923379,0.2655362504141996,0.12930071927146236,0.2971251927298137,0.07006782570389106,1987-12-31T00:58:58Z,ls5,qv71zbnq878g,0.13022870429677283,0.4441134762484044,0.05846480102111801
0.16406412152416425,0.29633845648244483,0.2361573657240209,0.15562304139051678,0.2930061528911285,0.0846528272260868,1988-02-01T00:59:09Z,ls5,qv71zbnq878g,0.1572184650226365,0.29937647304062004,0.1657460818195281
0.1499225341104486,0.3568106563051293,0.0007664784499060717,0.15761494272124335,0.2639194077845515,0.06535360978986623,1988-02-17T00:59:49Z,ls5,qv71zbnq878g,0.1591283088543404,0.3602366332706213,0.15136204030062061
0.17404760913640946,0.3545403635758152,0.08873187423505557,0.1277759079600771,0.26091119229752097,0.07676890604033419,1988-03-04T00:59:35Z,ls5,qv71zbnq878g,0.1289353806431671,0.35775755743639337,0.17562696358258445
0.07890883866177474,0.13125771150828422,5.578445777532082e-07,0.0684408960550883,0.6187275223375039,0.09953180078466461,1988-03-20T01:00:08Z,ls5,qv71zbnq878g,0.06921058515106343,0.13273384106142827,0.07979625066533973
0.08458877703524514,0.17350367576107104,0.005648734194868554,0.08429334727639116,0.5700453523389779,0.08360505091759383,1988-04-05T01:00:14Z,ls5,qv71zbnq878g,0.0852692104378515,0.17551232592177726,0.08556806038379948
0.1314114044052352,0.2632674961111071,0.000542782774205719,0.09613344414422308,0.42021588030191315,0.08393980713770226,1988-04-21T01:00:19Z,ls5,qv71zbnq878g,0.09711903550168442,0.2659666001656578,0.13275867689304235
0.15441329719786404,0.3107341765935026,0.0004674737562018194,0.08628812418516604,0.35464031218187986,0.0888141151572518,1988-05-07T01:00:04Z,ls5,qv71zbnq878g,0.08708772822190756,0.31361364934023356,0.15584419509872727
0.1954995774287797,0.360905351861714,0.0006694134933677987,0.10956327236473543,0.2612243735953833,0.06555268631371643,1988-05-23T01:00:36Z,ls5,qv71zbnq878g,0.11075680214766918,0.3648368818075628,0.1976292561356683
0.24373204046943467,0.3341283956871909,0.004605006989792604,0.09783514976526586,0.2551644596182719,0.061944933726901366,1988-06-08T01:00:42Z,ls5,qv71zbnq878g,0.09887692944480975,0.33768630073277706,0.24632737647724007
0.3697789616302856,0.23282538257184632,0.013493144647983346,0.09694792431235459,0.24997653280374751,0.04301848084115479,1988-06-24T01:00:23Z,ls5,qv71zbnq878g,0.09798076425534727,0.23530580034838358,0.37371842175136677
0.2909209800837598,0.3021392167253301,0.011515585619659374,0.09551973480378625,0.2520808749127384,0.051675224933139426,1988-07-10T01:00:51Z,ls5,qv71zbnq878g,0.09658287970388474,0.3055020586348174,0.2941589618154201
0.37251986350418426,0.2268874179972696,0.051185587081212125,0.09406774110478355,0.2523038372397931,0.046458316920048585,1988-07-26T01:00:29Z,ls5,qv71zbnq878g,0.09512074405717007,0.2294272166381698,0.37668988514481855
0.32885005525092753,0.27974035546310966,0.03880701589968616,0.09314892562482298,0.2495235187876368,0.04190248907749523,1988-08-11T01:00:52Z,ls5,qv71zbnq878g,0.09405615828436732,0.28246491277782165,0.33205292107267886
0.20542287767270323,0.2029541994681199,0.019776148127817805,0.06363276486017515,0.3536154585544995,0.16895871356271444,1988-08-27T01:00:57Z,ls5,qv71zbnq878g,0.064362906745863,0.20528295828024348,0.20777996285667963
0.21999063527759166,0.296309558193338,0.05166589126270349,0.09312983493500283,0.27696754758978986,0.1066848941498132,1988-09-12T01:00:56Z,ls5,qv71zbnq878g,0.09418693482092298,0.29967291431204945,0.22248770912742452
0.13649825667345397,0.13138771582382638,3.5702052979647014e-05,0.03952186549887033,0.5953719561518507,0.09341831469136147,1988-09-28T01:00:48Z,ls5,qv71zbnq878g,0.04001065534909506,0.13301266396653824,0.13818640984115454
