bare_soil,dry_vegetation,pc_missing,green_vegetation,water,wetness,date,ard_product,nwi_id,norm_pv,norm_npv,norm_bs
,,1.0,,,,1986-08-18T01:20:49Z,ls5,qd7t60nd5qm2,,,
0.1957465277777778,0.4565364583333333,0.0,0.3344444444444445,0.0,0.0,1986-08-25T01:26:44Z,ls5,qd7t60nd5qm2,0.3389430901461235,0.4626773759358147,0.1983795339180618
0.1825434027777778,0.5483940972222222,0.0,0.25624131944444445,0.0,0.0,1987-05-24T01:29:30Z,ls5,qd7t60nd5qm2,0.25956930436235415,0.5555164742400394,0.1849142213976065
0.19816840277777778,0.45758680555555553,0.0,0.3310677083333333,0.0,0.0,1987-07-20T01:24:31Z,ls5,qd7t60nd5qm2,0.3354884678313189,0.4636969792931159,0.20081455287556518
0.21497816593886462,0.46539737991266383,0.0060763888888888395,0.30613100436681223,0.0,0.0,1987-09-06T01:25:54Z,ls5,qd7t60nd5qm2,0.3103182683369483,0.4717630914966138,0.21791864016643794
0.21454861111111112,0.5129427083333334,0.0,0.258515625,0.0,0.0,1987-09-22T01:26:17Z,ls5,qd7t60nd5qm2,0.26218438567454305,0.5202222065711167,0.21759340775434022
0.224765625,0.5290451388888889,0.0,0.23264756944444442,0.0,0.0,1987-09-29T01:32:37Z,ls5,qd7t60nd5qm2,0.23584125307990142,0.536307638155579,0.22785110876451953
0.2397482638888889,0.5502690972222222,0.0,0.19613715277777777,0.0,0.0,1987-10-08T01:26:37Z,ls5,qd7t60nd5qm2,0.19889089388671272,0.5579948065666124,0.2431142995466749
0.3034435261707989,0.5353168044077135,0.36979166666666663,0.1462121212121212,0.0,0.0027548209366391185,1987-10-15T01:32:55Z,ls5,qd7t60nd5qm2,0.148033919866836,0.5419868357705807,0.3072244234259442
0.22345486111111107,0.5897395833333333,0.0,0.172578125,0.0,0.0,1987-10-24T01:26:52Z,ls5,qd7t60nd5qm2,0.1750689056982591,0.5982511601694244,0.22667993413231652
0.2284809027777778,0.6141927083333333,0.0,0.1437152777777778,0.0,0.0,1987-11-09T01:27:14Z,ls5,qd7t60nd5qm2,0.14569839481836103,0.6226679104477612,0.23163369473387782
0.2853038194444444,0.5702256944444444,0.0,0.13024305555555554,0.0,0.0,1987-11-25T01:27:32Z,ls5,qd7t60nd5qm2,0.1321228238567818,0.5784556317749932,0.289421544368225
0.28479166666666667,0.5622309027777779,0.0,0.1386892361111111,0.0,0.0,1987-12-02T01:33:49Z,ls5,qd7t60nd5qm2,0.14069957905489897,0.5703806118674816,0.28891980907761944
0.24588541666666666,0.6141666666666667,0.0,0.1256684027777778,0.0,0.0,1987-12-11T01:27:45Z,ls5,qd7t60nd5qm2,0.1274888820395403,0.6230637136189512,0.2494474043415085
0.1990972222222222,0.6630121527777777,0.0,0.12400173611111114,0.0,0.0,1987-12-18T01:34:02Z,ls5,qd7t60nd5qm2,0.12574823943661975,0.6723503521126761,0.20190140845070423
0.17352430555555556,0.6832986111111112,0.0,0.1290451388888889,0.0,0.0,1987-12-27T01:28:01Z,ls5,qd7t60nd5qm2,0.1308949388933892,0.6930933680836826,0.17601169302292818
0.20145833333333332,0.6506857638888888,0.0,0.13393229166666665,0.0,0.0,1988-01-03T01:34:18Z,ls5,qd7t60nd5qm2,0.13582344448748196,0.6598735870981373,0.2043029684143808
0.33153846153846156,0.5462476547842401,0.07465277777777779,0.10705440900562853,0.0,0.0,1988-01-12T01:28:17Z,ls5,qd7t60nd5qm2,0.10870227844242933,0.5546559475729634,0.3366417739846072
0.3190625,0.5351822916666666,0.0,0.13098958333333333,0.0,0.0,1988-01-19T01:34:36Z,ls5,qd7t60nd5qm2,0.1329527132397642,0.5432030238151878,0.323844262945048
0.31029513888888893,0.5503732638888889,0.0,0.12473090277777778,0.0,0.0,1988-01-28T01:28:35Z,ls5,qd7t60nd5qm2,0.1265790447329939,0.5585281629345126,0.31489279233249357
0.2671875,0.5950260416666667,0.0,0.1235763888888889,0.0,0.0,1988-02-13T01:28:52Z,ls5,qd7t60nd5qm2,0.12535773095110203,0.6036032862816234,0.27103898276727456
0.2734809027777778,0.6050434027777778,0.0,0.1069965277777778,0.0,0.0,1988-02-20T01:35:09Z,ls5,qd7t60nd5qm2,0.10856850931895855,0.6139326357326569,0.2774988549483846
0.28241319444444446,0.5832291666666666,0.0,0.12013020833333332,0.0,0.0,1988-02-29T01:29:03Z,ls5,qd7t60nd5qm2,0.12186402021820872,0.5916467801445918,0.28648919963719943
,,1.0,,,,1988-03-16T01:29:12Z,ls5,qd7t60nd5qm2,,,
0.23585069444444443,0.5791319444444444,0.0,0.17053819444444446,0.0,0.0,1988-04-01T01:29:19Z,ls5,qd7t60nd5qm2,0.17304372335552973,0.5876404890251207,0.2393157876193496
0.139831223628692,0.7363291139240506,0.7942708333333334,0.11240506329113922,0.0,0.0,1988-04-08T01:35:33Z,ls5,qd7t60nd5qm2,0.11370523709932134,0.7448461308634599,0.14144863203721886
,,1.0,,,,1988-04-24T01:35:37Z,ls5,qd7t60nd5qm2,,,
0.22234374999999998,0.4852430555555556,0.0,0.278984375,0.0,0.0,1988-05-10T01:35:48Z,ls5,qd7t60nd5qm2,0.28278180074437104,0.4918479934537584,0.2253702058018706
0.21044270833333334,0.43899305555555557,0.0,0.3372135416666666,0.0,0.0,1988-05-19T01:29:42Z,ls5,qd7t60nd5qm2,0.3417764952226777,0.4449332230648766,0.21329028171244568
0.16247395833333333,0.4684809027777777,0.0,0.3564149305555555,0.0,0.0,1988-05-26T01:35:55Z,ls5,qd7t60nd5qm2,0.36097410875203306,0.4744736032353071,0.16455228801265992
,,1.0,,,,1988-06-11T01:36:00Z,ls5,qd7t60nd5qm2,,,
0.18703993055555557,0.3899826388888889,0.0,0.4101909722222222,0.0,0.0,1988-06-20T01:29:53Z,ls5,qd7t60nd5qm2,0.41550379417376704,0.39503372110404744,0.1894624847221856
,,1.0,,,,1988-06-27T01:36:06Z,ls5,qd7t60nd5qm2,,,
0.18815104166666666,0.40821180555555553,0.0,0.39058159722222224,0.0,0.0,1988-07-22T01:29:59Z,ls5,qd7t60nd5qm2,0.395748311286237,0.413611736560653,0.19063995215311005
,,1.0,,,,1988-07-29T01:36:11Z,ls5,qd7t60nd5qm2,,,
,,1.0,,,,1988-08-07T01:29:59Z,ls5,qd7t60nd5qm2,,,
,,1.0,,,,1988-08-14T01:36:10Z,ls5,qd7t60nd5qm2,,,
0.18175347222222224,0.4367881944444444,0.0,0.3681510416666667,0.0,0.0,1988-08-23T01:30:03Z,ls5,qd7t60nd5qm2,0.37311620787035815,0.44267905372711513,0.18420473840252669
0.22463541666666664,0.39689236111111115,0.0,0.3646527777777778,0.0,0.0,1988-08-30T01:36:15Z,ls5,qd7t60nd5qm2,0.36976269276811496,0.4024540525315119,0.22778325470037317
,,1.0,,,,1988-09-08T01:30:04Z,ls5,qd7t60nd5qm2,,,
0.25383680555555554,0.39835069444444443,0.0,0.3347916666666666,0.0,0.0,1988-09-15T01:36:12Z,ls5,qd7t60nd5qm2,0.3392084432717678,0.4036059806508356,0.25718557607739667
0.31000000000000005,0.2325,0.9965277777777778,0.4425,0.0,0.0,1988-09-24T01:29:58Z,ls5,qd7t60nd5qm2,0.449238578680203,0.23604060913705582,0.3147208121827411
0.21647569444444448,0.5495659722222223,0.0,0.22022569444444443,0.0,0.0,1988-10-10T01:29:53Z,ls5,qd7t60nd5qm2,0.2232920840007745,0.5572180464363041,0.2194898695629214
0.24488715277777778,0.5502517361111112,0.0,0.19152777777777777,0.0,0.0,1988-10-17T01:36:01Z,ls5,qd7t60nd5qm2,0.19411599099099094,0.557687570382883,0.2481964386261261
