bare_soil,dry_vegetation,pc_missing,green_vegetation,water,wetness,date,ard_product,nwi_id,norm_pv,norm_npv,norm_bs
0.01875963391136802,0.09102962427745664,0.0,0.2572037572254335,0.44159441233140656,0.18629576107899806,1986-08-16T01:32:51Z,ls5,qd6p7b3cm5cy,0.2607898283603957,0.09229880755677292,0.01902119067242673
0.30693535925830545,0.30769508112284316,0.5323940269749519,0.37406386814318826,0.0010301313417460727,0.0,1987-05-31T01:35:27Z,ls5,qd6p7b3cm5cy,0.37795153669543047,0.3108929748314731,0.31012535713135025
0.021962479608482872,0.08727895595432301,0.2618015414258189,0.453468189233279,0.29526916802610115,0.13246329526916803,1987-09-04T01:38:13Z,ls5,qd6p7b3cm5cy,0.46117057926727834,0.08876143383586327,0.022335523601589233
0.05022880539499037,0.22463993256262044,0.0,0.2422531310211946,0.2813102119460501,0.19496628131021196,1987-10-22T01:39:12Z,ls5,qd6p7b3cm5cy,0.24534576259289906,0.22750771199969172,0.05087003215114716
0.05991570327552987,0.3542738439306358,0.0,0.17785284200385354,0.253131021194605,0.14751926782273603,1987-11-07T01:39:08Z,ls5,qd6p7b3cm5cy,0.18004800229707976,0.358646491937623,0.06065521674795624
0.0,0.8734999999999999,0.9975915221579962,0.1035,0.0,0.0,1987-11-23T01:39:27Z,ls5,qd6p7b3cm5cy,0.10593654042988741,0.8940634595701126,0.0
0.10696170520231214,0.5141233140655106,0.0,0.23583333333333334,0.033839113680154145,0.09742292870905588,1987-12-09T01:39:40Z,ls5,qd6p7b3cm5cy,0.23908621832481947,0.5212146950355324,0.10843704425043807
0.08183626465661642,0.6596335845896147,0.42485549132947975,0.22375418760469012,0.006072026800670017,0.016959798994974875,1987-12-25T01:40:20Z,ls5,qd6p7b3cm5cy,0.22647666426535099,0.6676595217032746,0.0828319882357296
0.0,0.9359999999999999,0.9993978805394991,0.036,0.0,0.0,1988-01-10T01:40:12Z,ls5,qd6p7b3cm5cy,0.037037037037037035,0.9629629629629629,0.0
0.18839474951830443,0.626882225433526,0.0,0.17009272639691717,0.0,0.0,1988-01-26T01:40:54Z,ls5,qd6p7b3cm5cy,0.17261818195150389,0.6361898732784927,0.1911919447700033
0.18409320809248556,0.6548193641618498,0.0,0.1469231695568401,0.0,0.0,1988-02-11T01:40:48Z,ls5,qd6p7b3cm5cy,0.14903412741651378,0.6642276561801432,0.18673821640334312
0.19549373795761077,0.6510934489402697,0.0,0.13963993256262042,0.0,0.0,1988-02-27T01:41:24Z,ls5,qd6p7b3cm5cy,0.1415900352030556,0.6601861134141591,0.1982238513827853
0.24602360308285168,0.6120411849710983,0.0,0.12734224470134875,0.0,0.0,1988-03-14T01:41:33Z,ls5,qd6p7b3cm5cy,0.12922806563018616,0.6211049491495596,0.24966698522025416
0.1908020231213873,0.698730732177264,0.0,0.09584055876685936,0.0,0.0,1988-03-30T01:41:40Z,ls5,qd6p7b3cm5cy,0.0972631970023978,0.7091025525081454,0.19363425048945682
0.08399999999999999,0.307,0.998795761078998,0.599,0.0,0.0,1988-05-17T01:42:02Z,ls5,qd6p7b3cm5cy,0.6050505050505051,0.31010101010101015,0.08484848484848485
0.012651978784169727,0.1136515707874337,0.7048410404624277,0.11179110567115463,0.09914320685434516,0.6617707058343534,1988-06-02T01:42:09Z,ls5,qd6p7b3cm5cy,0.11225660661668109,0.11412481875599519,0.012704661938625112
